Thu, 02 Jun 2022 13:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-02T14:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Masterclass - Egg Spoon","speaker":"Blacksmiths","pronouns":null,"description":"Egg Spoon Masterclass\r\n\r\nSign up at https://www.eventbrite.co.uk/e/347210906167 - password EMFCAMP","link":"https://www.emfcamp.org/schedule/2022/477-masterclass-egg-spoon"}},{"start":"2022-06-02T14:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Coppersmiths - Bowl making","speaker":"Coppersmiths","pronouns":null,"description":"Make a copper bowl\r\n\r\n16+ only\r\n\r\nMust book on https://www.eventbrite.co.uk/e/347925343067","link":"https://www.emfcamp.org/schedule/2022/509-coppersmiths-bowl-making"}}]
Sat, 04 Jun 2022 19:55:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-04T20:05:00+01:00","venue":"Workshop 5","event":{"type":"workshop","title":"Matchbox Machine Learning Drop In","speaker":"Matthew Scroggs","pronouns":null,"description":"Drop into the Maths Village / Workshop 5 tent on Saturday evening to play a game of noughts and crosses against a pile of matchboxes. Over the course of the evening, the matchboxes will learn to play and (hopefully) start winning or drawing games.\r\n\r\nOn Sunday at 18:00 on Stage C, Matthew Scroggs will be talking about how this matchbox-powered machine works and showing off some data gathered during this Drop In","link":"https://www.emfcamp.org/schedule/2022/470-matchbox-machine-learning-drop-in"}}]
Sat, 04 Jun 2022 20:00:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-04T20:10:00+01:00","venue":"Stage A","event":{"type":"performance","title":"GPT-3 Powerpoint Karaoke","speaker":"Adam Froggatt, Kate Devlin","pronouns":"He/Him, She/Her","description":"An audience interactive event; where willing volunteers collide with GPT-3 AI to present an informative, intellectual and light-hearted presentation to a receptive crowd. Unfortunately, they don't get to see the presentation before they talk about it!\r\n\r\nPowerpoint Karaoke will feature a selection of AI titled packs for attendees to present with only a moment to see what they’re about to talk about. The presentations will be interesting but we can't promise they'll be informative!\r\n\r\nWith the rise of crypto-nonsense, washing machines bricked by ransomware and whatever the metaverse is never has there been a better time for people to take the stage and attempt to convince everyone that they know better than the AI overlord telling them what to talk about.\r\n\r\nWinners will be rewarded with a suitably terrible trophy for display in their office cubicle of choice, praised highly for their public speaking skills, and maybe get promotions by listing ‘Ideation and Blue Sky Thinktalking’ on LinkedIn.\r\n","link":"https://www.emfcamp.org/schedule/2022/53-gpt-3-powerpoint-karaoke"}}]
Sat, 04 Jun 2022 20:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-04T21:00:00+01:00","venue":"Stage B","event":{"type":"performance","title":"[Music] Flesh Tetris","speaker":"Flesh Tetris","pronouns":"","description":"Pop music for unpopular people. Retro SciFi Eurotrash armed to the teeth with barbed pop hooks and weaponised synths. So uncool we're cool.","link":"https://www.emfcamp.org/schedule/2022/331-music-flesh-tetris"}},{"start":"2022-06-04T21:00:00+01:00","venue":"Workshop 1","event":{"type":"workshop","title":"Barbot","speaker":"Nottinghack Village","pronouns":"","description":"Barbot is a robotic bartender that makes cocktails, both alcoholic and non-alcoholic. Donations will be taken for the project, but the drinks are free!","link":"https://www.emfcamp.org/schedule/2022/416-barbot"}},{"start":"2022-06-04T21:00:00+01:00","venue":"Workshop 3","event":{"type":"workshop","title":"Belgian Beer tasting workshop","speaker":"Bart Derudder","pronouns":null,"description":"We will taste three different Belgian beers and discuss their history and properties. Bring a suitable container you can drink out of, and some water for the full experience. You may also bring other beers for people to taste. ","link":"https://www.emfcamp.org/schedule/2022/488-belgian-beer-tasting-workshop"}},{"start":"2022-06-04T21:00:00+01:00","venue":"Workshop 3","event":{"type":"performance","title":"Obscurecon","speaker":"Ivy","pronouns":null,"description":"Obscurecon is a lightning talk session where all talks are on obscure topics. A topic counts as obscure if the speaker expects less than 1% of the audience to know about it. Since our audience is smaller than a hundred people, on average that means only the speaker knows about it. No signups or submissions needed, come if you have an obscure topic. 5 minutes max per speaker. Be on time.","link":"https://www.emfcamp.org/schedule/2022/514-obscurecon"}}]
Sat, 04 Jun 2022 21:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-04T22:00:00+01:00","venue":"Stage B","event":{"type":"performance","title":"[Music] Graham Dunning","speaker":"Graham Dunning","pronouns":"","description":"A new live set recording on-the-fly to cassette tape loops across four tape players. A rough attempt at an analogue emulation of a modern loop pedal, where none of the loops will stay in sync and the sound is degraded and detuned. The set is improvised around a structure, flowing through melodica drone, balearic chug, and downbeat drum-machine techno.","link":"https://www.emfcamp.org/schedule/2022/403-music-graham-dunning"}}]
Sat, 04 Jun 2022 22:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-04T23:00:00+01:00","venue":"Stage B","event":{"type":"performance","title":"[Music] 2xAA - electronic music crafted using Game Boys","speaker":"2xAA","pronouns":"","description":"2xAA (aka Sam Wray) harnesses the low-fi power of the Nintendo Game Boy and various other portable hardwares to create a flowing electro-house set.","link":"https://www.emfcamp.org/schedule/2022/138-music-2xaa-electronic-music-crafted-using-game-boys"}}]
Sat, 04 Jun 2022 23:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-04T23:30:00+01:00","venue":"Stage C","event":{"type":"performance","title":"[Film] The Barkley Marathons","speaker":"PJ Evans","pronouns":"","description":"Saturday 23:30 - 1h 29m - 16+\r\n\r\nOne of those films that slacks your jaw in the first five minutes and then it just gets worse. The Barkley Marathons is a documentary on the now-famous ultramarathon that takes place every year in Tennessee. Participants aim to complete five laps of a twenty-mile course through the woods that has no proper trail, using maps and compass. Some think the course is actually much longer. Even entering the event is a challenges with requirements being a closely guarded secret. Every year, 40 runners attempt to complete the course and usually, none succeed. A fascinating look into what drives people, sometimes to the edge of sanity.\r\n\r\n","link":"https://www.emfcamp.org/schedule/2022/385-film-the-barkley-marathons"}}]
Sat, 04 Jun 2022 23:45:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-04T23:55:00+01:00","venue":"Workshop 5","event":{"type":"workshop","title":"Midnight Maths","speaker":"The Maths Village","pronouns":null,"description":"We'll be doing some (quiet, as we're near quiet camping) maths at midnight","link":"https://www.emfcamp.org/schedule/2022/471-midnight-maths"}}]
Sat, 04 Jun 2022 23:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T00:00:00+01:00","venue":"Stage B","event":{"type":"performance","title":"[Music] Gasman's ZX Spectrum Chiptune Revival","speaker":"Gasman","pronouns":"","description":"The world's number one ZX Spectrum rock star is ready to don his white suit and keytar for his return to the EMF stage! Gasman delivers upbeat pop anthems, wrapped up in the authentic bleeps and bloops of ZX Spectrum chiptunes to satisfy all your 80s cravings. Expect singalong pop covers, epic synth solos, brand new songs, and catchy melodies to get you dancing through the night.","link":"https://www.emfcamp.org/schedule/2022/201-music-gasmans-zx-spectrum-chiptune-revival"}},{"start":"2022-06-05T00:00:00+01:00","venue":"Workshop 4","event":{"type":"workshop","title":"Rave O'Clock","speaker":"FieldFX","pronouns":"","description":"Rave O'Clock","link":"https://www.emfcamp.org/schedule/2022/430-rave-oclock"}}]
Sun, 05 Jun 2022 00:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T01:00:00+01:00","venue":"Stage B","event":{"type":"performance","title":"[Music] Algorave","speaker":"Alex McLean","pronouns":"","description":"A from-scratch live coding performance, in the classic algorave broken techno style. ","link":"https://www.emfcamp.org/schedule/2022/216-music-algorave"}}]
Sun, 05 Jun 2022 07:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T08:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Blacksmiths - have a go","speaker":"Blacksmiths","pronouns":null,"description":"Have a go at blacksmithing\r\n\r\n16+, 13 -16 with a Parent/Guardian on same course, 11 – 13 with an instructor","link":"https://www.emfcamp.org/schedule/2022/501-blacksmiths-have-a-go"}}]
Sun, 05 Jun 2022 08:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T08:30:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Blacksmiths - have a go","speaker":"Blacksmiths","pronouns":null,"description":"Have a go at blacksmithing\r\n\r\n16+, 13 -16 with a Parent/Guardian on same course, 11 – 13 with an instructor","link":"https://www.emfcamp.org/schedule/2022/502-blacksmiths-have-a-go"}}]
Sun, 05 Jun 2022 08:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T09:00:00+01:00","venue":"Workshop 1","event":{"type":"workshop","title":"Pop Up Cafe","speaker":"Nottinghack Village","pronouns":"","description":"Nottinghack are putting on a Pop-Up Cafe at 9AM each day for some early freshly made coffee, tea or other drinks, sweets or snacks served from our Snackspace in Workshop Tent 1. Prices are £1 per item. We'll continue serving all day from the Gazebo attached to Workshop 1.","link":"https://www.emfcamp.org/schedule/2022/407-pop-up-cafe"}}]
Sun, 05 Jun 2022 09:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T09:30:00+01:00","venue":"Youth Workshop","event":{"type":"youth_workshop","title":"Bubble Fun!","speaker":"Kate Davis","pronouns":"","description":"Who can make the biggest bubble? Whose will last the longest before it pops? Is it possible to make a square bubble? Join us to make your own bubble blowers and investigate the wonderful world of bubbles. ","link":"https://www.emfcamp.org/schedule/2022/380-bubble-fun"}}]
Sun, 05 Jun 2022 09:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T10:00:00+01:00","venue":"Stage A","event":{"type":"talk","title":"Announcing the EMF schedule like it's the 80s","speaker":"Dan Nixon","pronouns":"he/him","description":"A demonstration and discussion around amateur paging. This year I will be providing a pager transmitter at EMF that primarily will announce the talk/event schedule (amongst other things yet to be dreamt up over a pint).\r\n\r\nThis talk will give an overview of the specific flavour of pagers used for this system, the hardware used to build the transmitter, the amateur paging network trying to keep this relic of communication alive and some of the more interesting ways of receiving pages (e.g. turning a badge into a pager).\r\n\r\nOf course this assume everything goes to plan and works as expected, there is a non-zero probability some parts of talk will change from \"this is how this works\" to \"this is how this should work, but this is why it does not\".","link":"https://www.emfcamp.org/schedule/2022/120-announcing-the-emf-schedule-like-its-the-80s"}},{"start":"2022-06-05T10:00:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Fluroclock - the clock made from fluorescent tubes","speaker":"Tom O’Connor and Hugh Wells","pronouns":"he/him or they/them","description":"Fluroclock is a 4 digit clock, made using fluorescent tubes. At just under a meter, they're quite a bit bigger than your average 7-segment display! \r\n\r\nWe discuss how we designed and built this clock and how you can do the same. We'll also demonstrate some of the features, and explain the logic layout and interface between TTL logic and microcontrollers.\r\nWe'll discuss the design challenges and choices we made when building this clock, and take you along on the journey so you can see how it evolved. We will also do a demonstration of the clock and show you some of the cool 'undocumented' features. \r\nThis will also be an opportunity for you to learn about our mistakes and hopefully go away and make other, fluorescent driven projects!","link":"https://www.emfcamp.org/schedule/2022/20-fluroclock-the-clock-made-from-fluorescent-tubes"}},{"start":"2022-06-05T10:00:00+01:00","venue":"Stage C","event":{"type":"talk","title":"How I set up a CoderDojo and Started a Coding Community in my Town","speaker":"Caroline Graham","pronouns":"She/her","description":"A talk about how I set up a local CoderDojo club in my small market town; how I gathered together a group of like-minded people to become mentors; how I persuaded the 7-16 year olds of the town to give coding a whirl; how we won over the pensioners' gardening club, who thought children should be seen and not heard; and how over 5 years the kids became mentors and the mentors became lasting friends.","link":"https://www.emfcamp.org/schedule/2022/66-how-i-set-up-a-coderdojo"}},{"start":"2022-06-05T10:00:00+01:00","venue":"Workshop 1","event":{"type":"workshop","title":"Badge Soldering Workshop @Nottinghack","speaker":"Nottinghack Village","pronouns":"","description":"Badge making using badge kits and soldering irons, simple little kits for adults and children to learn basic soldering. Children should be accompanied by a parent. There is a small cost to buy the kits themselves (cards accepted).","link":"https://www.emfcamp.org/schedule/2022/408-badge-soldering-workshop-nottinghack"}},{"start":"2022-06-05T10:00:00+01:00","venue":"Workshop 4","event":{"type":"workshop","title":"Morning Demoshow","speaker":"FieldFX","pronouns":"","description":"Morning Demoshow","link":"https://www.emfcamp.org/schedule/2022/432-morning-demoshow"}},{"start":"2022-06-05T10:00:00+01:00","venue":"Workshop 5","event":{"type":"workshop","title":"Build Your First Battlesnake!","speaker":"Kevin Lewis","pronouns":"he/him","description":"Battlesnake is a multi-player programming game played by developers all over the world. All you need to play is a live web server that implements the Battlesnake API. In this workshop you'll build your first snake - a \"snake-foundation\" - so you have a solid starting point to build up your own combat-worthy Battlesnake.\r\n\r\nThe workshop will be run using the JavaScript Starter Snake as the example, but Battlesnakes can be written in any language that can have a web server. \r\n\r\nIf there's time we may even pit some baby snakes against each other in a tournament. \r\n\r\nYou will require some (but not much) knowledge of JavaScript. Understanding language fundamentals like variables, data types, conditionals, and functions is plenty.","link":"https://www.emfcamp.org/schedule/2022/302-build-your-first-battlesnake"}},{"start":"2022-06-05T10:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Blacksmiths - have a go","speaker":"Blacksmiths","pronouns":null,"description":"Have a go at blacksmithing\r\n\r\n16+, 13 -16 with a Parent/Guardian on same course, 11 – 13 with an instructor","link":"https://www.emfcamp.org/schedule/2022/503-blacksmiths-have-a-go"}}]
